time,lat,lng,sog,cog,hdg,awa,aws,tack,dpt,speed,twa,tws,twd,vmg,dist,cum_dist,time
2024-07-18 11:14:55+00:00,59.0555,22.785500000000003,8.4,334.0,313.0,90.0,19.1,-1.0,9.8,7.4,,,,,,,2024-07-18 11:14:55+00:00
2024-07-18 11:14:56+00:00,59.05553333333334,22.78548333333333,8.5,337.0,314.0,92.0,18.5,-1.0,9.8,7.6,116.31977450511441,20.627066968256457,220.68022549488558,-3.7687348364215474,0.0020664399321228735,0.0,2024-07-18 11:14:56+00:00
2024-07-18 11:14:57+00:00,59.055566666666664,22.785433333333337,8.5,332.0,,91.0,18.0,-1.0,9.9,7.7,116.09326617858527,20.039721464376914,215.90673382141472,-3.738585804103333,0.002527509039147801,0.0020664399321228735,2024-07-18 11:14:57+00:00
2024-07-18 11:14:58+00:00,59.055600000000005,22.785399999999996,7.9,330.0,312.0,92.0,18.4,-1.0,9.9,7.8,114.91629643817146,20.275995208160587,215.08370356182854,-3.3282208911508997,0.002250437646831122,0.004593948971270675,2024-07-18 11:14:58+00:00
2024-07-18 11:14:59+00:00,59.055633333333326,22.785366666666665,7.3,330.0,310.0,87.0,18.7,-1.0,9.9,7.8,108.70107721805651,19.71525392244674,221.29892278194347,-2.340604832927708,0.0022504371884646776,0.006844386618101796,2024-07-18 11:14:59+00:00
2024-07-18 11:15:00+00:00,59.05565,22.78533333333333,7.4,327.0,311.0,86.0,18.5,-1.0,,7.7,108.31712273116038,19.439924832387046,218.6828772688396,-2.3256437015182563,0.0014354129848598732,0.009094823806566473,2024-07-18 11:15:00+00:00
2024-07-18 11:15:02+00:00,59.05571666666666,22.785249999999998,7.8,328.0,311.0,83.0,17.5,-1.0,9.9,,108.07031152802637,18.270732586582145,219.92968847197363,-2.4194341642141333,0.00252750492206379,0.012780673296432218,2024-07-18 11:15:02+00:00
2024-07-18 11:15:03+00:00,59.05575,22.785216666666663,7.3,323.0,310.0,80.0,16.9,-1.0,9.9,7.8,104.69700653888617,17.20622121915389,218.30299346111383,-1.8520640828304924,0.0022504355913954732,0.015308178218496008,2024-07-18 11:15:03+00:00
2024-07-18 11:15:04+00:00,59.055766666666656,22.78516666666667,7.8,323.0,311.0,81.0,17.0,-1.0,10.0,7.7,107.02240800575922,17.559999426860205,215.97759199424078,-2.283416357880533,0.0018396242749445168,0.01755861380989148,2024-07-18 11:15:04+00:00
2024-07-18 11:15:05+00:00,59.0558,22.785133333333338,7.9,331.0,311.0,81.0,17.7,-1.0,10.0,7.8,106.35732122188786,18.219537247330106,224.64267877811216,-2.2248517184136896,0.0022504349067488895,0.019398238084835998,2024-07-18 11:15:05+00:00
2024-07-18 11:15:06+00:00,59.05583333333334,22.785100000000003,7.5,328.0,308.0,82.0,17.3,-1.0,10.1,7.8,106.55435432553344,17.872453113684845,221.44564567446656,-2.136936094194473,0.002250434449751986,0.021648672991584888,2024-07-18 11:15:06+00:00
2024-07-18 11:15:07+00:00,59.05584999999999,22.785066666666662,6.9,327.0,,82.0,17.8,-1.0,10.1,7.7,104.08526086675589,18.173153812152957,222.9147391332441,-1.6792220027146458,0.0014354086883846524,0.023899107441336873,2024-07-18 11:15:07+00:00
2024-07-18 11:15:08+00:00,59.055883333333334,22.78503333333333,7.2,326.0,309.0,82.0,18.4,-1.0,10.1,7.7,104.28451959252303,18.802252396179057,221.71548040747697,-1.7765077758236312,0.0022504337645966412,0.025334516129721527,2024-07-18 11:15:08+00:00
2024-07-18 11:15:09+00:00,59.05591666666666,22.785,7.6,326.0,310.0,83.0,18.3,-1.0,10.1,7.8,106.46951406398556,18.940718662142263,219.53048593601443,-2.154639031769257,0.0022504333077251397,0.02758494989431817,2024-07-18 11:15:09+00:00
2024-07-18 11:15:10+00:00,59.05595,22.784966666666666,7.6,327.0,311.0,84.0,18.2,-1.0,,7.9,107.47287298594229,18.97585955685898,219.52712701405773,-2.28193209541153,0.0022504328516678405,0.02983538320204331,2024-07-18 11:15:10+00:00
2024-07-18 11:15:12+00:00,59.056,22.7849,7.9,327.0,313.0,84.0,18.5,-1.0,10.1,,107.96658135582445,19.34182851198058,219.03341864417555,-2.4368515657264536,0.0022504321661738474,0.033521222236266184,2024-07-18 11:15:12+00:00
